round,label,gr,exit_lag_rate,N_max,shape,aicc,loss,n_timepoints,converged
1,Curve01239,0.27384000780903006,0.21593768237657676,0.34058242500443836,2.561690294550225,-320.0723697968707,1.6386069690062266e-5,43,true
1,Curve00910,0.26869389732978777,0.23028346692045676,0.33815135679820774,2.7208842336012142,-310.2932695375345,2.270083194510308e-5,43,true
1,Curve00827,0.27008226234974647,0.21342653951816992,0.3304370540617217,2.7824641318651344,-310.0740348015155,2.2867333282020474e-5,43,true
1,Curve02549,0.3053711983584924,0.16066157139014037,0.345225164440499,2.590739376622389,-309.5154134159093,4.565159307861979e-5,45,true
1,Curve00582,0.24480393257214997,0.2617392224401156,0.32693143235107797,3.1700859086918762,-358.35485424484733,2.6819137208184876e-5,48,true
1,Curve02386,0.24718676762548736,0.2589899989157067,0.331184803305552,3.0958170456822653,-319.96223783326644,2.3539130787750733e-5,44,true
1,Curve01565,0.26919097232289807,0.22477017728332468,0.33916630703565476,2.6167212300408282,-303.1949317984637,1.3517744820358441e-5,41,true
1,Curve00663,0.24973259048644644,0.06344679667829747,0.3453240443855892,3.27804832593643,-318.2498457805257,8.434985519831886e-5,48,true
1,Curve01894,0.2303124467031177,0.3141220675082761,0.341133761402436,3.633072365026223,-244.04132166643998,5.4939300878760726e-5,91,true
1,Curve01484,0.24980215947229553,0.15065191948620232,0.31695127893612923,3.0186318260394684,-329.27553383217065,3.404556479429019e-5,46,true
1,Curve00088,0.21105680922554113,0.4793061404367893,0.33803885983258863,3.5051565280748833,-310.57664774373956,3.1862352705536456e-5,44,true
1,Curve00993,0.40016605596310206,0.05194707614579363,0.3221628360336613,2.235092999589891,-338.73848531197336,8.079295484685428e-5,50,true
1,Curve00171,0.21986060963578272,0.6131550922073475,0.3477111820149276,3.1861815343466824,-326.7397957894432,2.664966432716037e-5,45,true
1,Curve00746,0.23356220334223263,0.33686060123899586,0.3368272660667924,3.6938377151833066,-334.6356097801231,5.281569533179153e-5,48,true
1,Curve01403,0.2310706890481019,0.31881961298537753,0.3351067824433834,3.6641684832609034,-334.9439420200482,5.235245928932674e-5,48,true
1,Curve02387,0.29334776008281793,0.21421571490985455,0.3596462638414802,2.2757593720067355,-319.8288654615607,2.3640622172308886e-5,44,true
1,Curve02140,0.27271414961128004,0.20472221336136756,0.3361303383203125,2.7523252596944774,-315.78714307212516,2.693279401362487e-5,44,true
