round,label,fit_status,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,loglin_converged
3,Curve05797,fitted,0.20944329265860523,0.010548508099992075,0.24821794158698585,7.0,10.0,3.309474234105852,0.9874759241857454,6.672030131668408,0.3477142857142857,True
3,Curve05798,fitted,0.1930366313516079,0.010705476739052231,0.23073959290859775,7.5,10.5,3.5907546443732103,0.9848548081918315,7.047111236445191,0.3507142857142857,True
3,Curve05799,fitted,0.21932348020117107,0.009847423671929804,0.25116926044378785,7.0,10.0,3.160387478459519,0.9900209459090807,6.616133242981534,0.34728571428571425,True
3,Curve05800,fitted,0.21332470554390115,0.011347931330232446,0.24553143219305126,7.5,10.5,3.2492588178789217,0.986048548586183,7.066810068779797,0.3487142857142857,True
3,Curve05801,fitted,0.20397563361054258,0.01548941085982741,0.2568059932470141,6.5,9.5,3.3981861867059773,0.9719754581544381,6.378117605353601,0.34828571428571425,True
3,Curve05802,fitted,0.1995743912555982,0.012495569591402531,0.24968598717011664,7.0,10.0,3.4731268686282517,0.9807760622948956,6.78479765508888,0.3558571428571428,True
3,Curve05803,fitted,0.21277862379550685,0.012548136260721324,0.25776601730823623,7.0,10.0,3.257597817843308,0.9829082920201403,6.715758595127581,0.3501428571428571,True
3,Curve05804,fitted,0.20367715164078126,0.009852503963615231,0.24138107721910573,7.5,10.5,3.403166113509022,0.9884354976453955,7.073402570481093,0.35242857142857137,True
3,Curve05805,fitted,0.2200276923890088,0.010503849507670924,0.2544866347964501,7.0,10.0,3.1502724635881814,0.9887334352067411,6.597027480118994,0.35128571428571426,True
3,Curve05806,fitted,0.20311799363371377,0.012693350765553349,0.2557096344827112,7.0,10.0,3.4125345970574608,0.9808474225868437,6.785743408704729,0.35485714285714287,True
3,Curve05807,fitted,0.2240612133930079,0.010006470695304814,0.2553612548010432,7.0,10.0,3.093561665865618,0.9901260937592774,6.605211532327294,0.3507142857142857,True
3,Curve05808,fitted,0.21314008796877618,0.012358253759706598,0.26005736269963975,7.0,10.0,3.2520732592617088,0.9834684201498152,6.714320764146525,0.356,True
3,Curve05809,fitted,0.24254896596782388,0.03125611158285514,0.3463545766828728,9.5,12.5,2.8577618453005362,0.9233344776211607,9.545235989269571,0.3544285714285714,True
