Curve05995,g,,,,,
Curve05996,g,,,,,
Curve05997,g,,,,,
Curve05998,g,,,,,
Curve05999,g,,,,,
Curve06000,g,,,,,
Curve06007,g,,,,,
Curve06008,g,,,,,
Curve06009,g,,,,,
Curve06010,g,,,,,
Curve06011,g,,,,,
Curve06012,g,,,,,
Curve06019,g,,,,,
Curve06020,g,,,,,
Curve06021,g,,,,,
Curve06022,g,,,,,
Curve06023,g,,,,,
Curve06024,g,,,,,
Curve06031,g,,,,,
Curve06032,g,,,,,
Curve06033,g,,,,,
Curve06034,g,,,,,
Curve06035,g,,,,,
Curve06036,g,,,,,
Curve06043,g,,,,,
Curve06044,g,,,,,
Curve06045,g,,,,,
Curve06046,g,,,,,
Curve06047,g,,,,,
Curve06048,g,,,,,
Curve06055,g,,,,,
Curve06056,g,,,,,
Curve06057,g,,,,,
Curve06058,g,,,,,
Curve06059,g,,,,,
Curve06060,g,,,,,
Curve06067,g,,,,,
Curve06068,g,,,,,
Curve06069,g,,,,,
Curve06070,g,,,,,
Curve06071,g,,,,,
Curve06072,g,,,,,
Curve06079,g,,,,,
Curve06080,g,,,,,
Curve06081,g,,,,,
Curve06082,g,,,,,
Curve06083,g,,,,,
Curve06084,g,,,,,
Curve06091,g,,,,,
Curve06092,g,,,,,
Curve06093,g,,,,,
Curve06094,g,,,,,
Curve06095,g,,,,,
Curve06096,g,,,,,
Curve06103,g,,,,,
Curve06104,g,,,,,
Curve06105,g,,,,,
Curve06106,g,,,,,
Curve06107,g,,,,,
Curve06108,g,,,,,
Curve06109,g,,,,,
Curve06110,g,,,,,
Curve06111,g,,,,,
Curve06112,g,,,,,
Curve06113,g,,,,,
Curve06114,g,,,,,
Curve06115,g,,,,,
Curve06116,g,,,,,
Curve06117,g,,,,,
Curve06118,g,,,,,
Curve06119,g,,,,,
Curve06120,g,,,,,
Curve06121,g,,,,,
Curve06122,g,,,,,
Curve06123,g,,,,,
Curve06124,g,,,,,
Curve06125,g,,,,,
Curve06126,g,,,,,
Curve06127,g,,,,,
Curve06128,g,,,,,
Curve06129,g,,,,,
Curve06130,g,,,,,
Curve06131,g,,,,,
Curve06132,g,,,,,
Curve06133,g,,,,,
Curve06134,g,,,,,
Curve06135,g,,,,,
Curve06136,g,,,,,
Curve06137,g,,,,,
Curve06138,g,,,,,
Curve06139,g,,,,,
Curve06140,g,,,,,
Curve06141,g,,,,,
Curve06142,g,,,,,
Curve06143,g,,,,,
Curve06144,g,,,,,
Curve06145,g,,,,,
Curve06146,g,,,,,
Curve06147,g,,,,,
Curve06148,g,,,,,
Curve06149,g,,,,,
Curve06150,g,,,,,
Curve06151,g,,,,,
Curve06152,g,,,,,
Curve06153,g,,,,,
Curve06154,g,,,,,
Curve06155,g,,,,,
Curve06156,g,,,,,
Curve06157,g,,,,,
Curve06158,g,,,,,
Curve06159,g,,,,,
Curve06160,g,,,,,
Curve06161,g,,,,,
Curve06162,g,,,,,
Curve06163,g,,,,,
Curve06164,g,,,,,
Curve06165,g,,,,,
Curve06166,g,,,,,
Curve06167,g,,,,,
Curve06168,g,,,,,
Curve06169,g,,,,,
Curve06170,g,,,,,
Curve06171,g,,,,,
Curve06172,g,,,,,
Curve06173,g,,,,,
Curve06174,g,,,,,
Curve06175,g,,,,,
Curve06176,g,,,,,
Curve06177,g,,,,,
Curve06178,g,,,,,
Curve06179,g,,,,,
Curve06180,g,,,,,
Curve06181,g,,,,,
Curve06182,g,,,,,
Curve06183,g,,,,,
Curve06184,g,,,,,
Curve06185,g,,,,,
Curve06186,g,,,,,
Curve06187,g,,,,,
Curve06188,g,,,,,
Curve06189,g,,,,,
Curve06190,g,,,,,
Curve06191,g,,,,,
Curve06192,g,,,,,
Curve06193,g,,,,,
Curve06194,g,,,,,
Curve06195,g,,,,,
Curve06196,g,,,,,
Curve06197,g,,,,,
Curve06198,g,,,,,
Curve06199,g,,,,,
Curve06200,g,,,,,
Curve06201,g,,,,,
Curve06202,g,,,,,
Curve06203,g,,,,,
Curve06204,g,,,,,
Curve06205,g,,,,,
Curve06206,g,,,,,
Curve06207,g,,,,,
Curve06208,g,,,,,
Curve06209,g,,,,,
Curve06210,g,,,,,
Curve06211,g,,,,,
Curve06212,g,,,,,
Curve06213,g,,,,,
Curve06214,g,,,,,
Curve06215,g,,,,,
Curve06216,g,,,,,
Curve06217,g,,,,,
Curve06218,g,,,,,
