condition,gr,exit_lag_rate,N_max
Cond00424,0.2964802002525865,0.2264587868677923,0.36194417128873657
Cond00425,0.36647930014998786,0.1988502660252588,0.3597918564881591
Cond00426,0.20880353094254128,0.4608379243369998,0.3444503952698754
Cond00427,0.30047594064283656,0.22733273165774565,0.37827277701140694
Cond00428,0.3342677734612933,0.1840028363144136,0.33970500514867674
Cond00429,0.36606976364245225,0.26301221962075183,0.3806588943450546
Cond00430,0.3436314625012075,0.24181617118463977,0.36262201753629225
Cond00431,0.3146233472619226,0.22193174581542807,0.35792661611123994
Cond00432,0.2667338440288035,0.22201620610787545,0.3319795996613304
Cond00433,0.28737968670210484,0.20678061127359262,0.333325330926423
Cond00434,0.2739860105142664,0.21571134723815064,0.34156095729636327
Cond00435,0.3266068847192676,0.21184169809287867,0.3522914757267657
Cond00436,0.3758419868172867,0.04629797296100896,0.32848739462594445
Cond00437,0.31347268981673354,0.06791782845617857,0.3233024387321566
Cond00438,0.20937574841574788,0.49700870423187155,0.3369951469666031
Cond00439,0.26691961352354676,0.5847613326697094,0.4263726346921178
Cond00440,0.38360568765072406,0.2286054857618567,0.3710141256280768
Cond00441,0.23910161933298038,0.2607677064192331,0.31059089062803025
Cond00442,0.2016948634954167,0.18690375417652974,0.280973537206359
Cond00443,0.18140311332839654,0.056692414531352306,0.24807194614808387
Cond00444,0.2683699325569712,0.48230568312923555,0.3380156187584602
Cond00445,0.2629211608343633,0.47160691758363704,0.3421819296508938
Cond00446,0.250744781988795,0.10859628814614271,0.31248685533782095
Cond00447,0.3617152830548994,0.04010941809537165,0.3686966797587526
Cond00448,0.2920715286445394,0.28387686319876465,0.3441052546646698
Cond00449,0.4078472931242175,0.2757155369384764,0.3960589478032703
Cond00450,0.39747062860930626,0.2808334626588145,0.4017937921517658
Cond00451,0.3679425100269363,0.13593006830096677,0.4170473999873223
Cond00452,0.29742265067790996,0.26643461332905133,0.3423933725690537
Cond00453,0.2840226346628534,0.2388815106570614,0.3424573802518649
Cond00454,0.2934178766433199,0.2078081295803015,0.343702310150084
Cond00455,0.2323322434882752,0.2893166213341374,0.3651917841626289
Cond00456,0.2719784513107197,0.18695748553276903,0.32377893924325285
Cond00457,0.28929446669521686,0.1630771520282798,0.3246658434377253
Cond00458,0.30477264147259386,0.1371377397393695,0.3312687089282485
Cond00459,0.26062363443002545,0.20769706650134462,0.3317585947316636
Cond00460,2.0757538422681328,2.12774531759632,7.871938997382949
Cond00461,0.31204074569604906,5.319758047431786,0.09077467019506025
Cond00462,0.2899345166535627,0.16605327771410383,0.3345613306152152
Cond00463,0.3620823129945352,0.05720357726087492,0.33274504231317326
Cond00464,0.24890914971242553,0.1152014160765175,0.30725395190226495
Cond00465,0.21648778884912678,0.1767189392664705,0.30181322662089527
Cond00466,0.223771523335497,0.28124483093071506,0.29122269095581915
Cond00467,0.4325333777361479,0.02542404808123485,0.32431121092141035
Cond00468,0.39131592053239833,0.02499324958022489,0.32521035687768457
Cond00469,0.29538538267813563,0.15651613270517542,0.3215500320359139
Cond00470,0.22664088583159187,0.31096965266928583,0.3419397892853696
Cond00471,0.29610824928721324,0.16538254791316334,0.3433938860916802
Cond00472,0.3668876658512071,0.0240394444891143,0.34452606870897223
Cond00473,0.28733024371462346,0.13206184178722863,0.32296719081813385
Cond00474,0.32357075872140767,0.19482962908798504,0.3499141308038816
Cond00475,0.29930375904932754,0.2712374461324947,0.3459066887005834
Cond00476,0.30669028428108364,0.12595161326712792,0.31984046325529053
Cond00477,0.28270533612898485,0.16955606066079848,0.33072074919879907
Cond00478,0.2798395224517404,0.1964774133967556,0.3372301092957162
Cond00479,0.26507729274378555,0.2350001394281923,0.3353361066156803
Cond00480,0.29874772320226106,0.15824047498151894,0.3261485965292825
Cond00481,0.3053665537945228,0.14859858004681428,0.32842572345110693
Cond00482,0.33596990464121307,0.1253046891160362,0.3465450112901516
Cond00483,0.3481693855331579,0.10986525650438266,0.44912236530873656
Cond00484,0.32519136647740043,0.10014582603568783,0.3350244938986578
Cond00485,0.33377358201308316,0.12250873588410588,0.33082500544961857
Cond00486,0.24133302387292133,0.22080469710900946,0.3343304992110641
Cond00487,0.13883889572296346,0.47814427806647253,0.34990299904941646
Cond00488,0.29563569677554485,0.10208513475442771,0.32193351053530367
Cond00489,0.33177713525552277,0.10707438995564422,0.3302044760839413
Cond00490,0.3157176140152606,0.1336167345799084,0.34127776934681564
Cond00491,0.36972218336696017,0.09289369506847653,0.36672437889454484
Cond00492,0.31680041047791785,0.130728379826487,0.3296409568079791
Cond00493,0.2708460635285214,0.18160962230898847,0.3205489302195921
Cond00494,0.31362715121113977,0.1469551132165142,0.3371802463318765
Cond00495,0.3378362763854557,0.17150076107109707,0.38289418394692604
Cond00496,0.37025694649516644,0.13902506076751045,0.3506173474866706
Cond00497,0.2975358710941004,0.15838585213774004,0.32803280455936074
Cond00498,0.3310797630727213,0.14078690581809666,0.33778175955343187
Cond00499,0.29904857629918946,0.14981192101729882,0.33040303441658075
Cond00500,0.24645364465386044,0.14287378161883535,0.3172563720384408
Cond00501,0.23728290446763042,0.1812386308031938,0.3179284324071977
Cond00502,0.19957671748710143,0.34659147262308054,0.2082442071361015
Cond00503,0.10662409800017017,0.09085183303115327,0.17431619930605433
Cond00504,0.32083971050133236,0.1545812303987215,0.3349695324081318
Cond00505,0.3304396398668948,0.15661143676937678,0.33623064364985744
Cond00506,0.46802570652504155,0.15033264031379578,0.33327566053941277
Cond00507,0.30696732527118314,0.13664021307100913,0.33662420354917105
Cond00508,0.3176475382034591,0.1638286317317282,0.33357223019276233
Cond00509,0.3173059214772216,0.17155416784294913,0.3383063348303532
Cond00510,0.2995597638770041,0.17091527283819657,0.334749855374761
Cond00511,0.338118095876651,0.19637335989892832,0.35591209379765326
Cond00512,0.30037906132488384,0.21556622666759498,0.334209688181387
Cond00513,0.282143297913568,0.17964951393272194,0.32766841468178975
Cond00514,0.29763065450622184,0.17419304552342071,0.3315714290392171
Cond00515,0.20445045680885188,0.22253705961165648,0.3134057430124833
Cond00516,0.2840015649034427,0.19641789452979264,0.33579221602038467
Cond00517,0.30098655685517967,0.1882864722043684,0.33843903185611324
Cond00518,0.2986576450493551,0.1890036767012823,0.3339591513866113
Cond00519,0.22691634525733562,0.22202315106365744,0.32208645679927106
Cond00520,0.32320287933120057,0.14035273395083958,0.32850145299541983
Cond00521,0.30281093880604204,0.14546087706401245,0.332496015702601
Cond00522,0.33491095844977775,0.1211734771109808,0.3303414791663099
Cond00523,0.26365667764118456,0.20170606876190242,0.3527844554024249
Cond00524,0.3287059906377773,0.14329235388649303,0.3313270454628984
Cond00525,0.32276092527794176,0.13871371954308956,0.33470676988277076
Cond00526,0.31776662576776876,0.1478373156891344,0.33619028733104284
Cond00527,0.28058101588246004,0.1544637738537472,0.32541500868260786
Cond00528,0.2996916047665503,0.19122104164591266,0.3284450776023371
Cond00529,0.3160141050873307,0.20296318103623873,0.3420438043668175
Cond00530,0.2778019471537831,0.18257489805175753,0.3275143462911054
Cond00531,0.3252239293576358,0.21878905456468883,0.34940514626103436
Cond00532,0.2915937407526852,0.21755395195496074,0.34642898419827894
Cond00533,0.2800774312990935,0.23149856341425343,0.3356617827917607
Cond00534,0.29369420400015706,0.1919832275117418,0.3343382781957018
Cond00535,0.3955048011489474,0.07768291460326122,0.3379825423619016
Cond00536,0.2786158286359231,0.21318913012499544,0.29592267435706077
Cond00537,0.25456556467701585,0.23100951934290093,0.311637039249303
Cond00538,0.2813525983407289,0.196847643609673,0.3371931402878335
Cond00539,0.29773122994678675,0.17968793058674717,0.3356858549401493
Cond00540,0.31170297156225335,0.19792612028828846,0.342658927666611
Cond00541,0.2691052132549737,0.23343528000984726,0.33296062772309315
Cond00542,0.28049027700756823,0.2026643082070343,0.3398031623391492
Cond00543,0.2904829922748007,0.18412487601718175,0.33779700942017266
Cond00544,0.29851279708573447,0.17226751305898294,0.3314904498916293
Cond00545,0.27563164544435614,0.19342365379224077,0.33134300255887744
Cond00546,0.3028121659079808,0.1766147974774866,0.33075782298526474
Cond00547,0.3008310472659102,0.18782596167098628,0.33945665921768164
Cond00548,0.31561988952086123,0.19044934296890406,0.33835505543397115
Cond00549,0.30783273517540055,0.18731618416947243,0.3342975396296668
Cond00550,0.3172211367298382,0.19977058562637565,0.3484619920298274
Cond00551,0.296048966490771,0.1945539313040832,0.3449961727632398
Cond00552,0.26305464679393137,0.2242027550147954,0.3305716868479461
Cond00553,0.5477694955752429,0.24438279567672597,0.3677351710543644
Cond00554,0.30669466471531315,0.27303716866078503,0.3513198285081471
Cond00555,0.2867198440354273,0.2562305394068595,0.3474766399349477
Cond00556,0.2942028855671724,0.25417781881563084,0.35065321955309764
Cond00557,0.3047958089710713,0.25396904679373555,0.3490078263586552
Cond00558,0.32671629616223063,0.2597405873773717,0.3607090524490195
Cond00559,0.28844388787832925,0.2547399764921106,0.3495832007560077
Cond00560,0.32835653106357005,0.1821678871838136,0.3443381895244895
Cond00561,0.31501515822033394,0.21736588488566166,0.33672107696341275
Cond00562,0.29566561774922007,0.17692451703193976,0.33374256870295615
Cond00563,0.2692795754654651,0.19612831288072152,0.33113993080496934
Cond00564,0.31460089112812023,0.18337105413831647,0.3367616021641213
Cond00565,0.31685377990439767,0.18468591561050057,0.3372586339563876
Cond00566,0.34222336371358425,0.22286101681136655,0.3602106171022576
Cond00567,0.2516804102043269,0.20595090429985533,0.32371671096869314
Cond00568,0.303716266392804,0.20122226877490254,0.34533373355705066
Cond00569,0.31549306295969237,0.204139405851022,0.34291016027792387
Cond00570,0.27142305451968834,0.22283846899726978,0.33484579981708096
Cond00571,0.34384091772233966,0.14114226951904388,0.34988039279813005
Cond00572,0.3343224165463353,0.24176661524215795,0.3462295880494752
Cond00573,0.2955003452172503,0.2202566316167816,0.33531287865316817
Cond00574,0.29800411949566996,0.26419112479454415,0.3520849243904661
Cond00575,0.2940994076605028,0.18820946032775787,0.33832978002763753
Cond00576,4.24092151957996,12.272856212928211,4.862347242770351
Cond00577,0.4004862488037189,6.462730173260471e-05,1.2369036959492918
Cond00578,0.35230705725827766,0.9351312292756384,2.3101450271389994
Cond00579,0.31896692087845063,0.00018961005441057663,1.2140777036736619
Cond00580,0.23150274645067892,0.0003829766749098828,18.696749735716253
Cond00581,0.4159231318964282,0.0001205188914962873,1.2499278181363227
Cond00582,0.4161922866053569,0.00016011296453781996,1.2338545452190746
Cond00583,0.4390101223908866,0.0002274970224766863,1.0239582343858062
Cond00584,0.43952706593254454,0.00031265379604895183,0.8878049772247496
Cond00585,0.41869826157992257,4.620432309084724e-05,1.2624717441852322
Cond00586,0.4263255605978387,0.00011646439366724746,1.2789879137771014
Cond00587,0.45165804891511246,0.00017987767465342693,1.1121008993666626
Cond00588,0.44277961815142425,0.00022901401575311668,0.9739936342131083
Cond00589,0.43389584849773427,0.0003852705643894877,0.9475294992030958
Cond00590,0.21227692911219395,0.00018092366130173084,8.298819188347329
Cond00591,0.18435836166502442,0.001517481389299075,0.3415097136074421
Cond00592,0.2267730690572932,0.0008975442823133915,0.9056557545104162
Cond00593,0.41068043090134676,5.507097746074831e-05,1.2879961726068094
Cond00594,0.4266849336999823,9.185874882579762e-05,1.0490138149989992
Cond00595,0.27504494237583216,0.00015817287998186016,1.1390314072544787
Cond00596,1.5033675862186289,0.0018071911236254325,3.813949425133168
Cond00597,0.43622841241422494,9.137689005019944e-05,1.2185342753127806
Cond00598,0.44061210507307996,0.0001280541490485451,1.187353007759555
Cond00599,0.5044269665643895,0.0004415099197601182,0.801951679919079
Cond00600,0.3232350573167986,0.0002215125636109,1.2593332027984847
Cond00601,0.33302119573171046,0.0003720529723611876,1.2746515130858849
Cond00602,0.39554285951179247,0.0001354071942720323,1.2983037230043317
Cond00603,0.4239394185705134,0.00011044739412187597,1.2196258915315166
Cond00605,0.355498955904727,0.00011239854309939861,1.2696690787840952
Cond00606,0.399625272663954,8.157317030276286e-05,1.2521889930782453
Cond00607,0.3824942394744909,5.757618158013512e-05,1.2723031308753319
Cond00608,0.37109241791546854,7.787574351767729e-05,1.2666457558714854
Cond00609,0.4246551925323449,3.981037357785961e-05,1.2238906211590717
Cond00610,0.38067811920965977,5.7774912265282514e-05,1.2549204773724916
Cond00611,0.3968046055184147,5.134906942532396e-05,1.2335994035515083
Cond00612,0.39305168001271784,6.268832708958885e-05,1.275226640280547
Cond00613,0.30469178735479957,0.00018375876899455194,1.3161210227978122
Cond00614,0.39885377237256836,5.523059698422122e-05,1.2855137885489907
Cond00615,0.49045760751422407,0.0002950847977700086,1.2473886489116284
Cond00616,0.42707346965398507,0.000384345886673225,1.2390101286664443
Cond00617,0.4688416588218425,0.00029916713296497223,1.2516474192253293
Cond00618,0.3928390697057773,0.000322282245098875,1.2482807480329825
Cond00619,0.4535537819720733,0.0004182623536727167,1.3111211880616347
Cond00620,0.41917152307265537,0.00026105113723415426,1.2561661120318743
Cond00621,0.4358198404720839,0.00026857591475795,1.2634433522554105
Cond00622,0.5123334844318583,0.00016128424018598366,1.2828083030567463
Cond00623,0.5212633192539823,0.0002248093359722979,1.28878850186791
Cond00624,0.5056209698230075,0.00028577091128678315,1.3199394215981348
Cond00625,0.3940636084640646,5.632174751833752e-05,1.2513992663470082
Cond00626,0.4176912127894259,4.233451774841583e-05,1.226210882145545
Cond00627,0.3987961921426685,1.9882303428100652e-05,1.2392716995715594
Cond00628,0.359003888951411,2.4399627384087734e-05,1.2721239811703784
Cond00629,0.4095299112314629,4.3435703493001666e-05,1.0734272161203668
Cond00630,0.24332473922205639,0.0019774307904860313,1.0516703118314872
Cond00631,0.24647924865336787,0.001074548504679313,2.0251033465125206
Cond00632,0.30990516494258985,0.002185952502973073,1.0680398693264108
Cond00633,0.33179081191940657,0.0013327748922998118,1.0583574308898402
Cond00634,0.45078007899401107,8.925997773319209e-05,1.3283849506120846
Cond00635,0.3596372198977882,4.463894101424801e-05,1.2548936648317073
Cond00636,0.34118710026746296,5.234557725381957e-05,1.2266606057941305
Cond00637,0.07962969320370551,0.005682502366325575,0.2130858021901073
Cond00638,0.3889609692000454,3.513425384244258e-05,1.2907069887973572
Cond00639,0.40262961813227804,9.017274944537889e-05,1.3300509478115454
Cond00640,0.3902246003759794,8.348052915197527e-05,1.265716638835864
Cond00641,0.2013882163168212,0.0012997012870268416,10.175451073793912
Cond00642,0.3539429857484918,0.00013153135759218167,1.2546757777071502
Cond00643,0.40499094273262737,9.690825067257123e-05,1.262080737322191
Cond00644,0.4245922110304227,9.258747759115763e-05,1.1962138321705762
Cond00646,0.30598563414886876,0.0003798054596243571,1.2850721615080314
Cond00647,0.25197601691053895,0.000795025941371625,1.2837636536350985
Cond00648,0.43628455321256915,6.813650608290539e-05,1.2956923196158483
Cond00650,0.24305927630599555,0.0005556446706545674,5.198556472697481
Cond00651,0.4281015257988186,0.0002941770344828276,1.2601672873643934
Cond00652,0.5359989788588053,0.0004260358233902833,1.2940187533761411
Cond00653,0.7930064017228964,0.047207130805072064,1.3240313004723083
Cond00654,0.7220899740191205,0.04175768760467259,1.3801109665305706
Cond00655,1.4654004432843137,0.051896831920851705,1.272084603799576
Cond00656,1.1889292685848476,0.12291497814967094,3.4312087491870855
Cond00657,0.061682196277990986,0.2139779786570938,0.20604281488313458
Cond00658,0.5084227092764456,0.002748980269682627,5.193085958168952
Cond00659,0.42661515125611066,0.00014289408076716514,1.1952773466675333
Cond00660,0.40311253989180806,4.668920302531413e-05,1.2895380887132626
Cond00661,0.39221995732841103,5.6130929415804816e-05,1.2706650270734137
Cond00662,0.38559157910531006,6.181706386025944e-05,1.2728252521225278
Cond00663,0.3624624915542322,7.259005965776565e-05,1.2677560850539455
Cond00664,0.4036798292396281,5.114172270929125e-05,1.3359492070166623
Cond00665,0.3757493221361251,5.010699848363157e-05,1.2392168687006317
Cond00666,0.3866646349120489,6.631294622517154e-05,1.2910086714329645
Cond00667,0.3620489339280458,5.5558539130255405e-05,1.271888366860187
Cond00668,0.38316626898503836,5.0778552638825775e-05,1.2904361406731353
Cond00669,0.4011020788188076,3.129552177198565e-05,1.2945863730774272
Cond00670,0.38004710519932794,9.737236960699513e-05,1.2819095494813413
Cond00671,0.40992071984796913,3.8619921549449724e-05,1.288685641769761
Cond00672,0.3550705650909419,7.699729291725718e-05,1.2855871033744117
Cond00673,0.3731673282445274,5.731551911939841e-05,1.263241587840315
Cond00674,0.3641243398129464,6.582625098763793e-05,1.2996647050779175
Cond00675,0.33168479387464656,0.0001574663877125772,1.2092462263108976
Cond00676,0.4079140652059212,5.2355022061126786e-05,1.2868367770584561
Cond00677,0.40399502029522005,8.451701120262316e-05,1.268085310739895
Cond00678,0.39531517892593615,7.217423833532063e-05,1.272064515839185
Cond00679,0.4388610312027197,5.522814999773962e-05,1.369462339639192
Cond00680,0.6553266443386317,0.01642240191470239,1.341456612023557
Cond00681,0.5556950093727815,0.021807263833096016,1.346784723585507
Cond00682,0.6079601531325731,0.004992851149192167,1.3151696215055062
Cond00683,0.4804997213276994,0.00019745408896221984,1.2751488307908363
Cond00684,0.3833001882182627,3.0324752390706642e-05,1.327769027049342
Cond00685,0.39910405489968204,6.094575977466282e-05,1.2524381977847427
Cond00686,0.41318610724759247,5.633232941465034e-05,1.2870730328456725
Cond00687,0.4311624118657405,0.0002128500499320204,1.2946732391675666
Cond00688,0.591589957586505,0.0019839532996296498,1.084804279231927
Cond00689,0.41210836619349095,5.195925064768381e-05,1.3064109997434847
Cond00690,0.3578004763201405,0.0001410222226986577,1.2475065134784333
Cond00691,0.4032849912160105,0.0001000782422628582,1.2459089964771748
Cond00692,0.31821262581785736,0.00041975265582173873,1.220265737499213
Cond00693,0.3428071588422186,3.052121598815622e-05,1.1511413538439583
Cond00694,0.37225456245240807,4.2937856572275436e-05,1.1987776574352251
Cond00695,0.35487411124822016,7.502747633880183e-05,1.2039500084913677
Cond00696,0.3908014567531424,4.346868610709253e-05,1.2342535607831442
Cond00697,0.38540397395816706,5.922446941724184e-05,1.2689358876818178
Cond00698,0.4691621293696618,0.00023763218459056068,1.259325712652584
Cond00699,0.4758979450183939,0.00033930746033012597,1.2776352555660164
Cond00700,0.46698348278268664,0.00025304027611873796,1.281059026531319
Cond00701,3.9300569868090824,0.00021693372776381565,5.870635087323124
Cond00702,6.804597180171988,2.27703417016704,2.3219091343610962
Cond00703,0.37274660928913483,5.108751615656792e-05,1.2487018325163748
Cond00704,0.3668262721624076,6.991558643058734e-05,1.271531072037339
Cond00705,0.3916708507973167,5.944586230365432e-05,1.2659008722662113
Cond00706,0.3863167658675985,4.482935626947155e-05,1.2682237478538698
Cond00707,0.35582310119645727,0.0001859539247450724,1.2572132878273674
Cond00708,0.38595081431999406,0.0003600856970102709,1.263863039714816
Cond00709,0.4352444666520033,2.5616323679248663e-05,1.2956926465768523
Cond00710,0.3626790030369048,7.466840202170374e-05,1.2774358881970262
Cond00711,0.3246184827351528,0.00025248626221402654,1.2510485876197859
Cond00712,0.41917434637384193,4.38040369738583e-05,1.2854521498983407
Cond00713,0.4121660910352882,5.533834364991033e-05,1.225437198517802
Cond00714,0.3920363412685336,0.00010412847440950235,1.2209973572813264
Cond00715,0.40341968248711946,7.478711186182455e-05,1.235406089310253
Cond00716,0.4219774649762833,5.0949472686474383e-05,1.2497300616257774
Cond00717,1.6018301840573532,0.0030441702295634456,13.587588369259212
Cond00718,0.42635315999341356,4.200159738980257e-05,1.2487947242872808
Cond00719,0.3899443245675689,9.167909556370598e-05,1.2938970137080288
Cond00720,0.42071225773515675,4.9368079133031785e-05,1.2837574668620693
Cond00721,0.1582225890231154,0.004000164972251895,21.904712664165434
Cond00722,0.7148400992796708,0.02970729642792511,14.430170161309949
Cond00723,0.42011977048735605,3.958364660215278e-05,1.268279407469112
Cond00724,0.4576970860351171,3.543837813218491e-05,1.2687789052410956
Cond00725,0.2755642376119407,0.0015629546050102538,1.297060542680739
Cond00726,0.3681120581570793,0.00010254990178800414,1.2831150122217279
Cond00727,0.44401697133184953,3.8465933205668365e-05,1.2549949813601287
Cond00728,0.44565775051871087,3.5583819408374115e-05,1.2748805151385796
Cond00729,0.4108330765966925,5.080916821692551e-05,1.275081770327543
Cond00730,0.327599173042481,0.00018359917945969504,1.2971194541288193
Cond00731,5.903876586983519,0.0010781347590136901,9.29739395727438
Cond00732,1.1287583862558095,0.002388335487148595,12.334831160934263
Cond00733,0.49335265002461426,0.002871165117455508,12.711086922245123
Cond00734,0.7721665307603552,0.0033648683619971003,14.103185547566639
Cond00735,0.3894926270976901,0.00010985501863561578,1.3189051969465564
Cond00736,0.3969360437463162,8.307804806129998e-05,1.2735354452092413
Cond00737,0.42438052691665745,6.200263659086096e-05,1.3061628723600358
Cond00738,0.4494822378301861,0.00013434486554259796,1.2713926386557208
Cond00739,0.5025310422248954,0.00027133303527468336,1.1159141568290918
Cond00740,0.2157761839517116,0.0030087083466748582,3.2117822927787496
Cond00741,0.13300094829919387,0.0029464984384522668,0.391626083760353
Cond00742,0.3043070559535319,0.00022522402730253813,0.8555531112869039
Cond00743,0.43785676481063474,3.606699886867576e-05,1.2238962480535105
Cond00744,0.43796837418140944,4.212775436809387e-05,1.2834018390814554
Cond00745,0.41521496401530544,4.394917432893807e-05,1.2642320694462046
Cond00746,0.3891022831206998,8.354362738844685e-05,1.2717498833801184
Cond00747,0.38530998904683655,6.051824590277713e-05,1.260994138960964
Cond00748,0.36100505070832895,8.296796566078417e-05,1.2944431075619693
Cond00749,0.40264487986105457,4.6858645470051775e-05,1.3178287914279176
Cond00750,0.41626160482811325,4.448569667689473e-05,1.306879179158115
Cond00751,0.41987296436529725,4.5181297748451735e-05,1.3009106482964343
Cond00752,0.3175864941740344,8.97437489313532e-05,1.1976037550603156
Cond00753,0.38113205015700563,6.199032893868482e-05,1.2730319124584282
Cond00754,0.4024859520906729,5.22077114395955e-05,1.3064856106946392
Cond00755,0.3002851028409397,0.00036723357812595034,1.2977584387959051
Cond00756,0.3885995549279404,9.312589965481693e-05,1.287601621625307
Cond00757,0.39078146693797355,6.304019133025235e-05,1.2780208022216564
Cond00758,0.40477489987588355,5.4856615899138064e-05,1.2522358899601973
Cond00759,0.36852188902649735,5.4680560512141846e-05,1.2409432737064159
Cond00760,0.38913878794467727,0.00011145261358176152,1.264598744909781
Cond00761,0.39677226566366725,0.00010696129071472136,1.2743030774526793
Cond00762,0.4306947526288833,9.675806232860605e-05,1.243101663577904
Cond00763,0.40907770567410506,7.114702474052304e-05,1.3232586912240305
Cond00764,0.3789650037242303,0.0001975284373639326,1.313324445748939
Cond00765,0.40398790527447004,0.00011066357349570269,1.2534996095062334
Cond00766,0.3591147264634585,0.00018108761475599478,1.2788870039964406
Cond00767,0.3172792026425888,0.0004634842593640585,1.2883380153419575
Cond00768,0.42466835827000643,0.0001433864570840377,1.261584206409403
Cond00769,0.39424741620133413,0.00010686767261319663,1.2839045828605247
Cond00770,0.4201065211314339,7.369149877601845e-05,1.3097819799876105
Cond00771,0.4057668678870771,0.00011722173438758218,1.2539545398116456
Cond00772,0.41529124638786913,6.539794574327059e-05,1.3024432581725442
Cond00773,0.36608026742316224,0.00012804581696065264,1.2775980403773473
Cond00774,0.1504180369660238,0.005502779726530442,6.210389121244294
Cond00775,0.42873889761887174,0.00022193689781002353,1.2762924145064758
Cond00776,0.40768669069719304,0.0003274751287164902,1.252764537557804
Cond00777,0.42087545529954157,0.00021141103622322096,1.291170668111559
Cond00778,0.3658747213216771,5.369911180348219e-05,1.2474991093257985
Cond00779,0.355857679235598,2.6191782461613437e-05,1.1926015463986541
Cond00780,0.41658769966412984,7.034961091389642e-05,1.2951195681886944
Cond00781,0.41815355908877366,0.00010080001326207027,1.2554165238255874
Cond00782,0.44153712478339624,7.532004893893186e-05,1.2677682572446018
Cond00783,0.4211194169730096,8.688701364529503e-05,1.2660412160456684
Cond00784,0.4360540174179869,7.497106139466448e-05,1.2646766966121767
Cond00785,0.42546511585651947,7.734607935940857e-05,1.266397298162532
Cond00786,0.40977331983982596,9.870583029700941e-05,1.260256459719563
Cond00787,0.4158976763431983,0.00011830142137644725,1.222028476079287
Cond00788,0.4138676597259929,0.00010544214175541152,1.2417215769976595
Cond00789,0.421819031897673,0.00011292460127326824,1.2805437989781074
Cond00790,0.5748211261027149,0.023595768912368233,0.7970446750223983
Cond00791,0.5495502243888833,0.020287958012567883,0.8824912952859246
Cond00792,0.5298715683660296,0.0202077216046176,0.9207307239735188
Cond00793,0.5411822836929989,0.010541149962584184,0.9326627869146987
Cond00794,0.5798542779353182,0.006068949858239179,0.9488587079416653
Cond00795,0.4448551433696843,0.00332757025637465,0.9550334402362718
Cond00796,0.5607046485274336,0.0206042504352617,0.9548169837352527
Cond00797,0.5084305548823667,0.010828338397633084,0.9679323996070155
Cond00798,0.609404913418115,0.008046572744450167,0.9735393077361638
Cond00799,0.5659909534547309,0.011678539259969,0.8869152284718061
Cond00800,0.571498691624537,0.008935748350307667,0.9218228578963549
Cond00801,0.5464993338443243,0.008464262130391583,0.9307503971320398
Cond00802,0.5546757520299282,0.003948854068660067,0.9483961025410844
Cond00803,0.28832058012106765,0.0259927277035618,0.21990821137934766
Cond00804,0.29893741989902345,0.036870101567685915,0.24934006214975124
Cond00805,0.4770551661884286,0.018195957345552467,0.38398788991707034
Cond00806,0.6211858079717755,0.009179200461864517,0.8597079123125032
Cond00807,0.5652153147444806,0.007277250734351517,0.9675338541082886
Cond00808,0.580916561259031,0.005696911677000966,0.9586804073163024
Cond00809,0.571873350630538,0.0064321595373786665,0.961170156602175
Cond00810,0.4644881144254739,0.0018772360523491333,0.8400090193595647
Cond00811,0.5121482355067899,0.008920352489776233,0.9658927965681264
Cond00812,0.6031127399779913,0.006143861822249501,0.9636536293527284
Cond00813,0.5549811597877079,0.007333294082681733,0.9667406047269854
Cond00814,0.4708677986985145,0.002731184509830733,0.8829729841183132
Cond00815,0.5778574436071583,0.004881575689019267,0.9254611613627883
Cond00816,0.6039413304996938,0.004713823339807449,0.9349217584565517
Cond00817,0.5250044458103574,0.00708628495890265,0.9320832376380158
Cond00818,0.5630868075505581,0.003915519707560284,0.9311243999269989
Cond00819,0.5261205431670218,0.004066036195145217,0.8301969386513823
Cond00820,0.5252684130510399,0.0052675205225694,0.845508467365833
Cond00821,0.5294060093119441,0.006457917909949117,0.878121624503001
Cond00822,0.6340541573033757,0.005070836748829283,0.9580177914702985
Cond00823,0.5538248081049079,0.0048017901740308,0.9092295210630135
Cond00824,0.5180733873068213,0.006223686084673317,0.9357053601644084
Cond00825,0.6402433488895727,0.00518808993508865,0.9618909139966648
Cond00826,0.5912622275768805,0.0060868124681563,0.935073047101922
Cond00827,0.5457970596639153,0.005013307749084667,0.9497910422197573
Cond00828,0.49198313798972243,0.008339049784288767,0.9734911771437361
Cond00829,0.6120016182944465,0.005368680925573134,0.9749266918316787
Cond00830,0.5134068258839305,0.0065340160348904,0.9382564394451265
Cond00831,0.5701464218513819,0.006619078367179017,0.9310347298972927
Cond00832,0.5516698546988963,0.004679727782579933,0.9441883501350536
Cond00833,0.5246767922635129,0.0010104839437933,0.9130107906008599
Cond00834,0.44306779470835156,0.0003430907595111667,0.9206821419359851
Cond00835,0.5118732117160949,0.00259433834597425,0.9057537780470645
Cond00836,0.5356947424650328,0.0025258091439948668,0.9256159671751182
Cond00837,0.4975082190031616,0.004765243127184633,0.923777957699715
Cond00838,0.6212029957588393,0.004893446491165883,0.9544240815425638
Cond00839,0.5014825605134551,0.006687154388892984,0.9288156429978343
Cond00840,0.533784279564728,0.005102683311581199,0.9242718605812171
Cond00841,0.5626373472674097,0.005111938247187617,0.9327278649627567
Cond00842,0.5283721735461533,0.00622428084694375,0.9775437133917058
Cond00843,0.5450714071280439,0.0044150343290154164,0.9278687795651196
